PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
0.20883127766382803,0.6595978753726152,0.25492864576669183,0.23780455913378842,-0.24823681711280776,-0.21897565672766833,-0.03054729859346642,0.28889011768980705,0.0384001917637473,-0.005850059136119502,-0.26736738818859057,0.009815541262745139,0.09452395305616078,-0.027293910785220518,0.1597520881261367,0.1235178868977491,0.28053880822574623,0.2559049444812024,-0.10695360414232671,-0.03284427462981869,-0.004506936013892054,-0.04895232998336433,0.03140342248405909,0.08146434540958927,-0.00354485349088104
0.8180874953499004,0.1792462394547823,0.12214449410173703,0.3135562293306918,0.03546565417464177,0.4663023494154482,-0.04652703774872482,-0.03395201953052812,-0.07498251894834705,0.11162787873438683,0.021972526213936687,-0.06135173138415199,0.06437079782507482,-0.07539164318023592,-0.050282368537956104,-0.10440896939396443,-0.05848562896345076,-0.10102505591029096,-0.003268930183309501,-0.07497724361861609,0.040903959562513345,-0.01619409964259543,-0.08073853226755763,0.08748265114385667,-0.09726759898198818
-0.3002664427244673,0.44532716648829596,-0.216385091966265,0.11600951302002682,-0.3588099690802792,-0.33803956757055126,-0.01587493095187912,0.29371663449891405,-0.1730991118556594,0.08959130018735391,-0.04736559740811999,-0.03237312540431721,0.08698849872348713,0.029659220279559226,0.04643953976476362,0.010687836715043855,0.033636707114089594,-0.11907440463410322,0.009713013979873439,0.003449460856594784,0.004021547963292595,-0.06385214518248052,0.07437141618007424,-0.013994206816237515,0.05541047693694134
0.2636473355338456,-0.8321565331527244,0.5683007217387421,-0.030992192404703328,-0.24449630746345435,0.23595233886137723,-0.06874812237391316,-0.015990196821544365,-0.021154084409399868,-0.21745455486966908,0.034469682824065255,-0.05615277081638405,0.013307467575274916,3.1467998975738945e-5,0.005420187781252884,-0.07443145462430824,-0.011468304254528909,0.012254902763746413,-0.021996520072262354,-6.627006247251799e-4,-0.020589077445824937,-0.01191676752279328,0.009729403234863536,-0.01698049849904186,0.002221369734385794
-0.07573300991190915,0.6541159290352718,0.5378985022890221,-0.041481716454454025,-0.08799593088819396,0.02090186035599646,0.4044617549397886,0.35342856156245234,-0.07606748886630273,0.03389193123410935,0.2967583933485159,0.02542260898884731,-0.5822718888480535,-0.40896564443090355,0.1545706884029001,0.04849833688381773,0.19009958493809687,-0.023866590172284843,-0.029529187308178544,0.25816526159325187,-0.4069782351374562,-0.13630901250200675,-0.15712298496038515,-0.040623510503243095,-0.2512649824946855
1.0360400884642216,-0.13589834977509366,0.3905240460647373,-0.19086120007719692,-0.08628144725718985,-0.006969749329151967,-0.051890388104335966,-0.07635693949603364,0.038941386706396054,0.18094234957493263,0.06444877112113141,-0.05249111385918274,-0.013132909277266087,-0.00911880486613239,-0.020669331532322813,-0.021517922081267075,0.08100144144626092,0.003739198065707621,-0.06788712517398099,0.24226282687154277,0.037701864586542545,-0.013086286443952006,0.02552131626570238,-0.03463123760109957,-9.82346307670489e-4
0.4202442380815281,0.5783388158782531,-0.46451464771387885,-0.011254443128580087,0.14935795141008365,0.16247539313650025,0.1300043528933447,0.00928196643947382,-0.23592486483236316,-0.5896063104356192,-0.17942230256890254,0.18936105967899497,-0.15889763447839508,0.28575421568324183,-0.4374963733566489,0.08600281442150899,-0.29437283055660934,0.04020640197056606,0.03211122688325813,0.0632341205500181,0.013834007126373057,0.031217546659112937,0.15492636637977325,0.04853638185871922,-0.17596750136989694
0.2962675775488319,0.5944115593416963,-0.5784812405650233,0.26602296396731745,0.22343512012455607,-0.08144601572060366,-0.0024629336213929025,-0.4126254618493479,0.1563159419316631,0.15494540384815617,-0.12572057752046778,-0.10361027221650945,-0.03691177647202919,-0.00434792016186636,-0.09624458626221319,0.26540762211395513,0.016264176941679073,-0.0730479655439161,-0.46586168725605054,0.7612865635882183,0.34598122385428287,-0.16781125439872746,-0.0022837519088957834,-0.10526155243219201,-0.21621999963833424
1.0980621809586715,-0.11919755564973662,0.48021591449247614,-0.23699503593425908,-0.011512867566242667,-0.05467965402524355,-0.05634243035851822,-0.1478267274893049,0.08009939374050318,0.061373154406603216,0.08537463187455883,-0.09365466989964473,-0.04252657324355128,-0.0012152025776232835,-0.07631508164673328,-0.04623513501382509,-0.06283915812178813,0.04050335430762356,0.009978345143512648,0.20896868437998123,0.07587855571736374,0.0038246689086178388,0.0246605600066266,-0.06347160797052498,0.012624886537770764
0.7302041694023592,0.20435388292444767,0.40968793937532555,-0.06154537028490061,-0.37021776869427553,0.3035489454881059,-0.10898177369559266,0.12213298743686514,-0.16603770461842768,-0.14772623248511907,0.061043317388931685,-0.12200357766122122,0.0887670122677746,-0.04128665514440205,-0.05275934275150199,-0.11572383195004309,-0.09824344056771694,0.039493107507880064,-0.03359295907195301,-0.030914364438478552,-0.001344341179552965,-0.041772754911618616,-0.00477438307161127,-0.02517091287100137,0.01925116419863613
0.9928814729718736,-0.43537340659868123,-0.0904058654483199,0.035544826252122956,0.445297342436109,-0.06398183905299938,0.0438765678099139,0.38737498050191943,0.3032492278839502,0.1333629781327011,-0.20998056006778043,0.1268857101827506,0.03443185576769257,-0.15418970547114455,0.28226739200833356,0.3372878630728306,0.3874416281548557,0.17127786980555848,-0.1534005954595674,0.1152058002705657,-0.05268476530717849,0.0648287545378118,0.10367721420305974,0.039669314106202024,-0.06269100259820501
-0.5890146364246229,-0.27598636607619337,-0.1832916476835285,-0.06554172113363584,0.50960294976155,0.059920010726722026,-0.5591971136284581,0.4389528420462526,0.2502167970374705,-0.13528576072082937,0.1418718076819426,0.19048013232323874,-0.34303306114928,0.32738315065471707,-0.026408166112486062,0.05507309991075597,-0.31154110131881646,0.09874813466731899,0.1695300939312572,0.350143688874855,-0.006641435771295663,-0.2002669217502658,0.10004875800600956,-0.31511382003438426,0.25925068387406053
-0.8008821096168022,-0.13348731746550765,-0.10147542244599868,-0.10889592375417186,-0.4061376124585991,-0.173710970933718,0.020724242677161442,-0.16998198883180957,0.380591072260976,-0.2988135291422961,-0.25058721972545095,-0.06826394928416148,0.043494289282323406,-0.04152450837732905,-0.032951351866675374,-0.04130128551780078,0.02424176021952307,-0.23739811359457427,0.09392372912290309,-0.10786545246254581,0.06970472616130766,-0.023096139337695134,0.09416826853208277,-0.06171846862246803,-0.0918328805983323
0.8368698379990712,0.12301701700673887,0.38929098739406554,-0.08348763079742735,-0.34043537600342394,0.3295613942029278,-0.10103744468353305,0.11332902856502061,-0.16247849486876145,-0.16970906284444937,0.05161765032903974,-0.08837918080888432,0.07247733136625534,-0.006230250171343257,-0.03665348317874682,-0.10298948792230796,-0.018978268008125427,0.012309110931802546,-0.03679254944866873,-0.03072292137067187,0.029939159292252972,-0.07585493258564276,0.04468875570918831,0.02071705454493816,0.009717152715345248
-0.028781578969487246,0.5650848318671702,0.21145332885897952,-0.02199698651360452,-0.35165891166211527,0.14387459977249367,0.16912725416032312,0.2942169678273083,0.5614958604100264,-0.10066794552772414,-0.14300194046974157,-0.0907481730187126,0.134573238524667,-0.1693481634658519,-0.04091657997262762,0.032773309747281536,0.24186403459093225,-0.06572513580132547,0.005286739012570716,0.04242316637781977,0.061813059043997226,0.013771486561929775,0.09737959843896594,0.05603925844143238,-0.06891593693703042
-0.2624566948411562,0.6392974597691461,-0.13729117013673078,0.07218221474799355,-0.3698302840445892,-0.18672583314672733,-0.07000791777414597,0.09111521234027752,-0.16515104220085228,-0.15407527552706765,-0.09735508313842894,-0.10338548541184496,0.042105346816845246,-0.0040721675693495924,-0.07016035971553482,-0.048683318658579985,-0.2953019301726357,0.08042587110773518,0.16187598089158353,-0.03662018587035138,0.03219540521559201,0.05827452592228848,0.1802694564534065,-0.05297358572088169,-0.09201242772134054
0.2416843825381201,-0.7877883680326572,0.31793540397621106,0.3396809138055585,0.12826062854335657,0.37408501538172134,-0.0689754361772287,0.04266849601991659,0.014594205595274879,-0.29873673270886697,0.0263283263369372,-0.06602584833722615,0.025524797382802326,-0.032693692765639146,0.04869194625892043,-0.07576332992130691,0.036220583927266264,-0.1010095192173159,-0.044549986536675024,-0.014251456240413716,-0.06092446141133614,-0.04307200232143578,0.013755685081720974,0.005513160441726001,0.016021905333097938
-0.1702114068666035,0.7344495669643717,0.5055484606189609,0.370173918745891,-0.3808339178937888,0.1111223275071828,0.02785185313375154,0.01443400125282732,-0.09107030265679836,-0.08358548635618991,-0.01564260673367712,-0.061471451582388,-0.03104611150844226,-0.02921607793497696,0.10144774189458915,0.1676288095912105,0.048734044211743564,-0.04149255672897501,0.09317540477031619,0.04487768782894552,-0.12699501642692235,0.11778914123279503,0.06306516534480672,0.045814457331159665,-0.009477910918174527
-0.10178657675536368,0.5434316974480162,-0.1646635579998066,-0.05302550886421557,-0.3298218307203845,-0.3585997544074367,-0.08483417889782995,0.05404653523116978,-0.06892604860713909,-0.11170790123978667,0.009103913637155958,-0.10285216400042589,0.027639003599572012,0.0068692104789494285,0.06529855416042762,0.022741330926630863,0.056818805737102275,-0.224743586145407,0.005238228876574899,0.02381322947171334,-0.04921752652388044,-0.06438624583216311,0.05207394832704876,-0.011205644971671038,0.05877221472898545
-1.0266815085583092,-0.010515253117750119,0.025197429064485785,-0.05600504283097199,-0.1448594842565929,0.20912172040481514,-0.7079481945031231,0.07301137713983995,0.28427007413516825,0.0461068300117313,0.18588615830978922,-0.003381431143571192,-0.19993107282826597,0.19953646180263454,0.2006714617399425,0.13046181086656858,-0.13314937843033056,-0.06953024886197193,0.023242099700054166,-0.02145141073137789,0.011125123587319817,-0.005904348320926126,0.08235165363406613,0.10950373225998582,-0.10993109937365171
-0.357685503476946,0.6589896462394884,-0.158655809364724,-0.6207262598613579,-0.19209522657132458,0.18940311378565555,0.3813602404679717,-0.09092359516770251,0.10211989274044043,-0.23612503137669047,-0.4027909086609887,-0.15759695724563222,0.16871222181304305,0.28228943617600993,0.14598881104394001,-0.052535925677512606,0.10186778966253003,-0.20512258952433207,0.24939403526861229,0.03507982715810911,0.030071824052705566,0.020764534076744,0.13856735112986124,-0.05976848919729344,-0.10019325402132251
0.5274254235042927,0.43576496058042474,0.12793391984715208,-0.13579647951128312,-0.011255825408976626,-0.4467445438350767,0.27407215315263206,0.3580707663866772,0.429980257036969,0.28245779774871577,-0.2939459713519872,0.17752588027367477,0.17379345164443902,0.14591914979068213,-0.4709923027417396,-0.018435637498722218,0.018713788099088174,-0.12422196705993756,-0.31899118483488786,-0.18048984029692894,0.05718146212335756,-0.03460267981645512,0.014236630683429294,0.13394902586618965,-0.00904695562874228
-0.04573749612070274,0.5722217961962338,-0.49291622391273415,0.2768184519883162,-0.04307941460150632,0.09779151859410758,0.024102828803970973,0.16323689783851944,-0.0919440034661868,-0.16516641557602052,0.039239576318913595,-0.12712865965490103,0.05109974582719877,0.04631606810827714,-0.17309074479340067,0.1409747554196947,-0.027022841957844095,-0.2056044173255287,-0.40370311448496254,0.2133378761747371,-0.19429754725277043,0.20186066872932187,0.025153983686804503,0.09136912070783734,-0.05604309325273255
-1.0094562634884094,-0.15405954514780584,0.051384818067716644,-0.5450079478090535,-0.010954979622394547,0.5517298591869857,0.7736221064905177,-0.09987108461855425,-0.24732728522306421,-0.024093553558792162,0.22116536759916064,0.4544498460056914,0.3138877701316568,0.1017901191945104,0.654734864259712,-0.30467995454319624,-0.10920113434373392,0.0756068818717488,0.033571767698541054,0.026402258464457092,-0.11449304650509368,-0.015551846701281572,0.12233076153790523,0.05003296231853869,-0.015370753649633834
-0.6744485069802789,-0.21752829671291624,-0.07298875112872667,0.11737572454777348,-0.19514478159983933,-0.5060699428112538,-0.05772563118046759,0.0704031449179953,0.03733898185926712,-0.0377621029250144,-0.024195143105354564,-0.13254510594617158,0.046629229173746664,-0.056601367295547975,0.22987953105563544,0.16270349674388832,0.11193385450750633,0.1764022796705357,-0.054345052696013404,-0.003123284088277164,0.11847729556434615,-0.11245577673623142,-0.07048022564355806,-0.021165518496522005,-0.06474532624168426
0.4155435223083907,0.4678798433985255,-0.42233274006084554,0.2239331125577789,0.24412579532619244,-0.39211508945743395,0.06320516563451462,-0.15906288277984296,-0.17841647309286612,0.20619707118905675,0.36931629382931697,0.6092181694392208,0.318742923345268,0.010533399802710145,0.31177502684563657,-0.2094875930351114,-0.05778715563862857,-0.21590010148917563,-0.10780775802872414,0.052143080785268046,-0.09281513450926937,-0.026238600206980975,-0.02750139471097936,0.04909731025807348,0.10683878093666906
-0.45592080210319086,-0.3045744254573122,0.503759843989393,0.5340260545446053,-0.31148343032267056,-0.004765505922337986,0.0399415393068472,-0.08372826908273162,-0.08872166289160181,0.4113670711395685,-0.22711360167134753,0.11594165268793928,0.006360042227334545,0.004206861864106452,0.029954593372605323,0.028484143508266314,-0.036253491482519995,-0.004768253969403909,-0.0010969524709833578,0.04387829522036452,-0.06322816696679502,-0.019775896667054173,-0.021977699549220672,0.04375649897251374,0.05142927599781135
-0.3825356575442811,-0.48504708097113736,-0.14690726428616757,-0.16082885111929826,-0.10888635499700158,-0.11729936633223913,0.28415530517505266,-0.14878501535352567,0.06920088128799391,0.034275486770151325,0.38403541415019704,-0.034006068724171806,-0.17344369671161008,0.38066721865007364,-0.4252194346035313,-0.053507615039403766,0.357342586469995,0.11035645888829058,-0.17473384780920626,0.078685925189726,-0.052657248545230996,-0.007054565573083153,0.09895378514250194,0.14692501908503566,0.002767495236925244
-0.2353507802210324,1.132587295891499,0.3077411992542604,-0.222162265002739,-0.1531253026726134,0.3386999261043611,-0.3933770588564572,0.290074621420803,0.6830455398062425,-0.04955288213311484,-0.10524375882098932,0.1087569555740571,-0.07334928506209171,0.36020820140394,-0.2990564722041226,0.3223657790522427,0.009630909673522908,-0.0423386601808797,-0.5434266146544899,-0.1689190266786167,-0.07923202901947982,0.22200234166912156,0.12053159891280295,0.04077044972139577,-0.1302555589443718
-1.0069499636820378,-0.050568453334896485,-0.07709748128590681,-0.32403566131350225,-0.07061156119390793,-0.1262767427449529,-0.6073238389329798,0.36439594320259777,0.6493103498438451,0.14152535376115943,0.024557581190405256,0.014661133820758617,-0.0827937048436682,0.14304083181650315,0.08189610343017574,0.014689014063127058,-0.013116143269717155,-0.11587599277134299,-0.128429192851486,0.13752829245817028,0.1177639535120842,-0.1431757725706251,-0.30122903962136266,0.18167158545392054,0.06597711480542107
-1.0967157499237208,0.08063227040542784,0.03803948195055254,-0.5374853702952382,0.1939126068392867,-0.4147791562731525,0.6370944184165863,0.15672660677089706,0.2977306289426199,-0.00980071618632688,0.02450264428023835,-0.35538185504448616,0.14853851884533495,0.19225628708637,-0.05903758333989832,0.10911886117509981,-0.11418563374019745,-0.3111596236411736,-0.4811064620024205,-0.3363470237285539,-0.08408949605466658,0.13527218399398896,-0.20064453242965546,0.1193697048637421,-0.0443540934877912
-0.8042697244416733,-0.16598927975091973,-0.014318361173689455,0.20844667420102095,-0.2838004318590248,-0.48369663902500853,-0.018440607768846033,0.031040001967653268,-0.05075896192787765,0.013875636701960766,0.13425550256849988,-0.14434072538418002,0.011562576904949108,0.2387433992465677,-0.11809716349820437,-0.3481188698115653,0.2680249053130196,0.078138914613979,0.04371141882949149,0.022684964532219434,0.031925951873611996,0.13014789640711152,0.08292909454267329,-0.11001175097419377,-0.10575293045676294
-0.23034134745693816,0.4080997172788756,-0.24499564672471738,-0.11621481010845829,-0.3854823338491504,-0.01096496007591667,0.23252577224815288,-0.00897250688400116,-0.12242719846129262,-0.16356199351953282,0.20802340492294555,0.7441469327392018,0.245672064671669,0.034487549019835265,0.24831807319276342,-0.10712909539931668,9.221979788646628e-4,0.08955433509522408,0.07647024398130645,0.17010387467122456,-0.04168088610628217,0.05648853433904054,0.1069099878751126,0.01577348111171191,0.02701223144868967
0.9008575319023132,-0.14778159562973156,0.3449242416139479,-0.16844484179099858,-0.2707063889754608,0.2951018270792771,-0.023403989626773567,-0.018673584719524617,-0.10363058229975734,0.13112335080278453,-0.11631139874512586,0.08796168461683525,0.024984991882695335,-0.09554983688817253,0.1855105406410579,0.25629945857613745,0.040186121449047034,0.07215248037631343,-0.007647880284984695,-0.2803681486232318,0.08482752412683006,-0.10731013997129958,-0.08966761743531898,-0.08398623147630115,-0.010926222322799018
-0.13796051303001602,0.5392689368930398,-0.15580432112010598,-0.43381490582442234,-0.031265094860711565,0.2732332831144783,-0.433369444447102,-0.12198564556151761,0.1256985898977044,0.09098059659019958,0.16111378856526218,0.885635158332457,-0.12810793460617173,0.36372830872883455,0.21139329393003922,-0.015709055668654867,-0.27857821520714016,0.4522335584031833,0.22742919771866937,-0.06716392017368956,0.12274964961521105,-0.03700152382169812,-0.03846483775158009,-0.07130915430180283,-0.013959315149357776
0.7942437880294537,0.03722012800611376,0.23240641588739502,0.1570420406445181,0.2850920990401912,0.05589235081503022,0.04810665233694013,0.3928639268564619,-0.04576996201080246,-0.20594064140277038,0.2315307171440562,-0.03890659166063795,0.04626727846656328,0.02271498444311915,-0.05430104162675295,-0.050503638859993934,-0.0244792005869445,-0.11698311596343688,0.12346048152068437,-0.0960593329682399,0.008123980189725287,0.03396524637885353,0.03278239378542912,-0.04074046834417107,-0.014583557382474249
0.27687602982992743,-0.8013376056798769,0.536575793079171,0.025000908073926825,-0.18802830988618588,0.2218579196926162,-0.028582708728944896,-0.22549745222202347,0.0589408286706506,0.09873815753563722,0.0018005942539602304,-0.043777863754649864,-0.022698459140297896,-0.02599951341677698,-0.03922311959496733,-0.06015990624642674,-0.08479807210013957,0.026102384490997322,0.008509653577324697,-0.023768813605751515,-0.03544626677654168,-0.007779272357884875,0.025096212781514034,-8.124248296223339e-4,0.02478056483873717
0.8194706018982776,0.2624948538621651,0.36921096840565065,-0.03153185092560556,-0.05856530932775804,-0.14107684164125855,0.06282833368599636,-0.1089539759616367,0.09118365182511473,0.6140842989505583,0.20095546387930494,-0.09696549843806379,0.04806038188994468,-0.07914870791973973,-0.12706899934359714,-0.03721727356138367,-0.2150180493995239,-0.024744589947726395,0.08998890695293843,-0.08258673188374455,0.09717057951290971,0.051364014189912204,-0.023534460015391803,-0.11523029049474572,-0.03436493673793403
1.3470386996591537,-0.1751746249661202,0.48368523854821743,-0.4625485505233036,0.17085692837855845,-0.5017610324058024,-0.10242536512744915,-0.22794313067794808,0.1613263380473661,0.055581240862385396,-0.007956022768333697,0.010149084219873658,-0.09630023446775123,-0.024392149240432582,0.2839427363579996,0.3928942309579653,0.3224137237772139,-0.13710594713271698,-0.10888641337375202,-0.2194918215804395,-0.28561792263231994,0.015284068571693636,0.04703587755190851,0.1901509107246484,0.23908669484376566
0.7366940178704804,-0.21405833920205633,-0.36873785641266127,-0.5093152014868862,-0.42993078718886973,0.2797099476660307,-0.11409200324845571,-0.10444420200180105,-0.057924844138810064,0.1409247335329388,-0.12530147379495155,-0.03200791295878688,0.03092064193004153,-0.17076927227903704,0.07890884477986661,0.11961603866090308,-0.052002242616430557,-0.08580685621056174,-0.09308059867811715,0.15919733190276736,0.01613497038065096,-0.02289623484409866,-0.01973923502633517,-0.03496523937131716,0.021098570835466363
-0.9142057907415307,-0.00908883630330601,-0.06235726190039338,0.2316328789206697,-0.2623737241282324,-0.30873992898876407,0.08132517668740956,-0.34312806872000984,0.05447453863019915,-0.2210069769832626,0.3223097380155027,0.45474054033936845,0.2667844710121684,0.142158115866493,0.24418826123723508,-0.43665824526638064,0.2171456186406089,0.4670271713740961,-0.06152575566639683,-0.08926031835761583,-0.024845295687241514,-0.009318173634477237,0.04300148422570153,-0.0067964827269765184,-0.011388662204128229
